[0.81865245],[0.06282691],[0.00445154]
[0.81866658],[0.06281889],[0.00445127]
[0.81868071],[0.06281087],[0.00445101]
[0.81869483],[0.06280285],[0.00445075]
[0.81870896],[0.06279482],[0.00445048]
[0.81872308],[0.0627868],[0.00445022]
[0.81873721],[0.06277879],[0.00444995]
[0.81875133],[0.06277077],[0.00444969]
[0.81876545],[0.06276275],[0.00444943]
[0.81877957],[0.06275473],[0.00444916]
[0.81879369],[0.06274671],[0.0044489]
[0.81880781],[0.0627387],[0.00444864]
[0.81882193],[0.06273068],[0.00444837]
[0.81883605],[0.06272267],[0.00444811]
[0.81885016],[0.06271465],[0.00444785]
[0.81886428],[0.06270664],[0.00444758]
[0.81887839],[0.06269862],[0.00444732]
[0.81889251],[0.06269061],[0.00444706]
[0.81890662],[0.0626826],[0.00444679]
[0.81892073],[0.06267459],[0.00444653]
[0.81893484],[0.06266657],[0.00444626]
[0.81894895],[0.06265856],[0.004446]
[0.81896306],[0.06265055],[0.00444574]
[0.81897716],[0.06264254],[0.00444548]
[0.81899127],[0.06263453],[0.00444521]
[0.81900537],[0.06262653],[0.00444495]
[0.81901948],[0.06261852],[0.00444469]
[0.81903358],[0.06261051],[0.00444442]
[0.81904768],[0.0626025],[0.00444416]
[0.81906178],[0.0625945],[0.0044439]
[0.81907588],[0.06258649],[0.00444363]
[0.81908998],[0.06257849],[0.00444337]
[0.81910408],[0.06257048],[0.00444311]
[0.81911818],[0.06256248],[0.00444285]
[0.81913227],[0.06255448],[0.00444258]
[0.81914637],[0.06254647],[0.00444232]
[0.81916046],[0.06253847],[0.00444206]
[0.81917456],[0.06253047],[0.00444179]
[0.81918865],[0.06252247],[0.00444153]
[0.81920274],[0.06251447],[0.00444127]
[0.81921683],[0.06250647],[0.00444101]
[0.81923092],[0.06249847],[0.00444074]
[0.819245],[0.06249047],[0.00444048]
[0.81925909],[0.06248247],[0.00444022]
[0.81927318],[0.06247447],[0.00443996]
[0.81928726],[0.06246648],[0.00443969]
[0.81930135],[0.06245848],[0.00443943]
[0.81931543],[0.06245048],[0.00443917]
[0.81932951],[0.06244249],[0.00443891]
[0.81934359],[0.06243449],[0.00443865]
[0.81935767],[0.0624265],[0.00443838]
[0.81937175],[0.06241851],[0.00443812]
[0.81938583],[0.06241051],[0.00443786]
[0.8193999],[0.06240252],[0.0044376]
[0.81941398],[0.06239453],[0.00443734]
[0.81942806],[0.06238654],[0.00443707]
[0.81944213],[0.06237855],[0.00443681]
[0.8194562],[0.06237056],[0.00443655]
[0.81947027],[0.06236257],[0.00443629]
[0.81948434],[0.06235458],[0.00443603]
[0.81949841],[0.06234659],[0.00443576]
[0.81951248],[0.0623386],[0.0044355]
[0.81952655],[0.06233061],[0.00443524]
[0.81954062],[0.06232263],[0.00443498]
[0.81955468],[0.06231464],[0.00443472]
[0.81956875],[0.06230665],[0.00443446]
[0.81958281],[0.06229867],[0.00443419]
[0.81959687],[0.06229068],[0.00443393]
[0.81961094],[0.0622827],[0.00443367]
[0.819625],[0.06227472],[0.00443341]
[0.81963906],[0.06226673],[0.00443315]
[0.81965312],[0.06225875],[0.00443289]
[0.81966717],[0.06225077],[0.00443262]
[0.81968123],[0.06224279],[0.00443236]
[0.81969529],[0.06223481],[0.0044321]
[0.81970934],[0.06222683],[0.00443184]
[0.81972339],[0.06221885],[0.00443158]
[0.81973745],[0.06221087],[0.00443132]
[0.8197515],[0.06220289],[0.00443106]
[0.81976555],[0.06219491],[0.0044308]
[0.8197796],[0.06218694],[0.00443054]
[0.81979365],[0.06217896],[0.00443027]
[0.81980769],[0.06217098],[0.00443001]
[0.81982174],[0.06216301],[0.00442975]
[0.81983579],[0.06215503],[0.00442949]
[0.81984983],[0.06214706],[0.00442923]
[0.81986388],[0.06213909],[0.00442897]
[0.81987792],[0.06213111],[0.00442871]
[0.81989196],[0.06212314],[0.00442845]
[0.819906],[0.06211517],[0.00442819]
[0.81992004],[0.0621072],[0.00442793]
[0.81993408],[0.06209923],[0.00442767]
[0.81994812],[0.06209126],[0.00442741]
[0.81996215],[0.06208329],[0.00442715]
[0.81997619],[0.06207532],[0.00442688]
[0.81999022],[0.06206735],[0.00442662]
[0.82000426],[0.06205938],[0.00442636]
[0.82001829],[0.06205141],[0.0044261]
[0.82003232],[0.06204345],[0.00442584]
[0.82004635],[0.06203548],[0.00442558]
[0.82006038],[0.06202751],[0.00442532]
[0.82007441],[0.06201955],[0.00442506]
[0.82008844],[0.06201158],[0.0044248]
[0.82010246],[0.06200362],[0.00442454]
[0.82011649],[0.06199566],[0.00442428]
[0.82013051],[0.06198769],[0.00442402]
[0.82014454],[0.06197973],[0.00442376]
[0.82015856],[0.06197177],[0.0044235]
[0.82017258],[0.06196381],[0.00442324]
[0.8201866],[0.06195585],[0.00442298]
[0.82020062],[0.06194789],[0.00442272]
[0.82021464],[0.06193993],[0.00442246]
[0.82022866],[0.06193197],[0.0044222]
[0.82024267],[0.06192401],[0.00442194]
[0.82025669],[0.06191605],[0.00442168]
[0.82027071],[0.0619081],[0.00442142]
[0.82028472],[0.06190014],[0.00442116]
[0.82029873],[0.06189218],[0.0044209]
[0.82031274],[0.06188423],[0.00442064]
[0.82032675],[0.06187627],[0.00442038]
[0.82034076],[0.06186832],[0.00442012]
[0.82035477],[0.06186037],[0.00441986]
[0.82036878],[0.06185241],[0.0044196]
[0.82038279],[0.06184446],[0.00441935]
[0.82039679],[0.06183651],[0.00441909]
[0.8204108],[0.06182856],[0.00441883]
[0.8204248],[0.0618206],[0.00441857]
[0.8204388],[0.06181265],[0.00441831]
[0.8204528],[0.0618047],[0.00441805]
[0.8204668],[0.06179676],[0.00441779]
[0.8204808],[0.06178881],[0.00441753]
[0.8204948],[0.06178086],[0.00441727]
[0.8205088],[0.06177291],[0.00441701]
[0.8205228],[0.06176496],[0.00441675]
[0.82053679],[0.06175702],[0.00441649]
[0.82055079],[0.06174907],[0.00441623]
[0.82056478],[0.06174113],[0.00441598]
[0.82057877],[0.06173318],[0.00441572]
[0.82059276],[0.06172524],[0.00441546]
[0.82060676],[0.06171729],[0.0044152]
[0.82062075],[0.06170935],[0.00441494]
[0.82063473],[0.06170141],[0.00441468]
[0.82064872],[0.06169347],[0.00441442]
[0.82066271],[0.06168553],[0.00441416]
[0.82067669],[0.06167758],[0.00441391]
[0.82069068],[0.06166964],[0.00441365]
[0.82070466],[0.0616617],[0.00441339]
[0.82071864],[0.06165377],[0.00441313]
[0.82073263],[0.06164583],[0.00441287]
[0.82074661],[0.06163789],[0.00441261]
[0.82076059],[0.06162995],[0.00441235]
[0.82077456],[0.06162202],[0.0044121]
[0.82078854],[0.06161408],[0.00441184]
[0.82080252],[0.06160614],[0.00441158]
[0.82081649],[0.06159821],[0.00441132]
[0.82083047],[0.06159027],[0.00441106]
[0.82084444],[0.06158234],[0.0044108]
[0.82085842],[0.06157441],[0.00441055]
[0.82087239],[0.06156647],[0.00441029]
[0.82088636],[0.06155854],[0.00441003]
[0.82090033],[0.06155061],[0.00440977]
[0.8209143],[0.06154268],[0.00440951]
[0.82092826],[0.06153475],[0.00440926]
[0.82094223],[0.06152682],[0.004409]
[0.8209562],[0.06151889],[0.00440874]
[0.82097016],[0.06151096],[0.00440848]
[0.82098412],[0.06150303],[0.00440822]
[0.82099809],[0.0614951],[0.00440797]
[0.82101205],[0.06148718],[0.00440771]
[0.82102601],[0.06147925],[0.00440745]
[0.82103997],[0.06147132],[0.00440719]
[0.82105393],[0.0614634],[0.00440693]
[0.82106789],[0.06145547],[0.00440668]
[0.82108184],[0.06144755],[0.00440642]
[0.8210958],[0.06143963],[0.00440616]
[0.82110975],[0.0614317],[0.0044059]
[0.82112371],[0.06142378],[0.00440565]
[0.82113766],[0.06141586],[0.00440539]
[0.82115161],[0.06140794],[0.00440513]
[0.82116556],[0.06140002],[0.00440487]
[0.82117951],[0.0613921],[0.00440462]
[0.82119346],[0.06138418],[0.00440436]
[0.82120741],[0.06137626],[0.0044041]
[0.82122135],[0.06136834],[0.00440385]
[0.8212353],[0.06136042],[0.00440359]
[0.82124924],[0.0613525],[0.00440333]
[0.82126319],[0.06134459],[0.00440307]
[0.82127713],[0.06133667],[0.00440282]
[0.82129107],[0.06132875],[0.00440256]
[0.82130501],[0.06132084],[0.0044023]
[0.82131895],[0.06131292],[0.00440205]
[0.82133289],[0.06130501],[0.00440179]
[0.82134683],[0.0612971],[0.00440153]
[0.82136077],[0.06128918],[0.00440128]
[0.8213747],[0.06128127],[0.00440102]
[0.82138864],[0.06127336],[0.00440076]
[0.82140257],[0.06126545],[0.0044005]
[0.8214165],[0.06125754],[0.00440025]
[0.82143043],[0.06124963],[0.00439999]
[0.82144437],[0.06124172],[0.00439973]
[0.8214583],[0.06123381],[0.00439948]
[0.82147222],[0.0612259],[0.00439922]
[0.82148615],[0.06121799],[0.00439896]
[0.82150008],[0.06121008],[0.00439871]
[0.821514],[0.06120218],[0.00439845]
[0.82152793],[0.06119427],[0.0043982]
[0.82154185],[0.06118636],[0.00439794]
[0.82155578],[0.06117846],[0.00439768]
[0.8215697],[0.06117056],[0.00439743]
[0.82158362],[0.06116265],[0.00439717]
[0.82159754],[0.06115475],[0.00439691]
[0.82161146],[0.06114684],[0.00439666]
[0.82162538],[0.06113894],[0.0043964]
[0.82163929],[0.06113104],[0.00439615]
[0.82165321],[0.06112314],[0.00439589]
[0.82166712],[0.06111524],[0.00439563]
[0.82168104],[0.06110734],[0.00439538]
[0.82169495],[0.06109944],[0.00439512]
[0.82170886],[0.06109154],[0.00439487]
[0.82172277],[0.06108364],[0.00439461]
[0.82173668],[0.06107574],[0.00439435]
[0.82175059],[0.06106785],[0.0043941]
[0.8217645],[0.06105995],[0.00439384]
[0.82177841],[0.06105205],[0.00439359]
[0.82179231],[0.06104416],[0.00439333]
[0.82180622],[0.06103626],[0.00439307]
[0.82182012],[0.06102837],[0.00439282]
[0.82183402],[0.06102048],[0.00439256]
[0.82184793],[0.06101258],[0.00439231]
[0.82186183],[0.06100469],[0.00439205]
[0.82187573],[0.0609968],[0.0043918]
[0.82188963],[0.06098891],[0.00439154]
[0.82190352],[0.06098102],[0.00439129]
[0.82191742],[0.06097313],[0.00439103]
[0.82193132],[0.06096524],[0.00439077]
[0.82194521],[0.06095735],[0.00439052]
[0.82195911],[0.06094946],[0.00439026]
[0.821973],[0.06094157],[0.00439001]
[0.82198689],[0.06093368],[0.00438975]
[0.82200078],[0.06092579],[0.0043895]
[0.82201467],[0.06091791],[0.00438924]
[0.82202856],[0.06091002],[0.00438899]
[0.82204245],[0.06090214],[0.00438873]
[0.82205634],[0.06089425],[0.00438848]
[0.82207022],[0.06088637],[0.00438822]
[0.82208411],[0.06087848],[0.00438797]
[0.82209799],[0.0608706],[0.00438771]
[0.82211187],[0.06086272],[0.00438746]
[0.82212576],[0.06085484],[0.0043872]
[0.82213964],[0.06084695],[0.00438695]
[0.82215352],[0.06083907],[0.00438669]
[0.8221674],[0.06083119],[0.00438644]
[0.82218127],[0.06082331],[0.00438618]
[0.82219515],[0.06081543],[0.00438593]
[0.82220903],[0.06080756],[0.00438567]
[0.8222229],[0.06079968],[0.00438542]
[0.82223678],[0.0607918],[0.00438517]
[0.82225065],[0.06078392],[0.00438491]
[0.82226452],[0.06077605],[0.00438466]
[0.82227839],[0.06076817],[0.0043844]
[0.82229226],[0.0607603],[0.00438415]
[0.82230613],[0.06075242],[0.00438389]
[0.82232],[0.06074455],[0.00438364]
[0.82233387],[0.06073667],[0.00438338]
[0.82234774],[0.0607288],[0.00438313]
[0.8223616],[0.06072093],[0.00438288]
[0.82237547],[0.06071306],[0.00438262]
[0.82238933],[0.06070519],[0.00438237]
[0.82240319],[0.06069731],[0.00438211]
[0.82241705],[0.06068944],[0.00438186]
[0.82243091],[0.06068157],[0.00438161]
[0.82244477],[0.06067371],[0.00438135]
[0.82245863],[0.06066584],[0.0043811]
[0.82247249],[0.06065797],[0.00438084]
[0.82248634],[0.0606501],[0.00438059]
[0.8225002],[0.06064224],[0.00438034]
[0.82251405],[0.06063437],[0.00438008]
[0.82252791],[0.0606265],[0.00437983]
[0.82254176],[0.06061864],[0.00437957]
[0.82255561],[0.06061077],[0.00437932]
[0.82256946],[0.06060291],[0.00437907]
[0.82258331],[0.06059505],[0.00437881]
[0.82259716],[0.06058718],[0.00437856]
[0.82261101],[0.06057932],[0.00437831]
[0.82262485],[0.06057146],[0.00437805]
[0.8226387],[0.0605636],[0.0043778]
[0.82265254],[0.06055574],[0.00437755]
[0.82266639],[0.06054788],[0.00437729]
[0.82268023],[0.06054002],[0.00437704]
[0.82269407],[0.06053216],[0.00437678]
[0.82270791],[0.0605243],[0.00437653]
[0.82272175],[0.06051644],[0.00437628]
[0.82273559],[0.06050859],[0.00437603]
[0.82274943],[0.06050073],[0.00437577]
[0.82276326],[0.06049287],[0.00437552]
[0.8227771],[0.06048502],[0.00437527]
[0.82279093],[0.06047716],[0.00437501]
[0.82280477],[0.06046931],[0.00437476]
[0.8228186],[0.06046145],[0.00437451]
[0.82283243],[0.0604536],[0.00437425]
[0.82284626],[0.06044575],[0.004374]
[0.82286009],[0.0604379],[0.00437375]
[0.82287392],[0.06043004],[0.00437349]
[0.82288775],[0.06042219],[0.00437324]
[0.82290157],[0.06041434],[0.00437299]
[0.8229154],[0.06040649],[0.00437274]
[0.82292923],[0.06039864],[0.00437248]
[0.82294305],[0.06039079],[0.00437223]
[0.82295687],[0.06038295],[0.00437198]
[0.82297069],[0.0603751],[0.00437173]
[0.82298451],[0.06036725],[0.00437147]
[0.82299833],[0.0603594],[0.00437122]
[0.82301215],[0.06035156],[0.00437097]
[0.82302597],[0.06034371],[0.00437071]
[0.82303979],[0.06033587],[0.00437046]
[0.8230536],[0.06032802],[0.00437021]
[0.82306742],[0.06032018],[0.00436996]
[0.82308123],[0.06031234],[0.00436971]
[0.82309504],[0.06030449],[0.00436945]
[0.82310886],[0.06029665],[0.0043692]
[0.82312267],[0.06028881],[0.00436895]
[0.82313648],[0.06028097],[0.0043687]
[0.82315029],[0.06027313],[0.00436844]
[0.82316409],[0.06026529],[0.00436819]
[0.8231779],[0.06025745],[0.00436794]
[0.82319171],[0.06024961],[0.00436769]
[0.82320551],[0.06024177],[0.00436744]
[0.82321932],[0.06023393],[0.00436718]
[0.82323312],[0.0602261],[0.00436693]
[0.82324692],[0.06021826],[0.00436668]
[0.82326072],[0.06021043],[0.00436643]
[0.82327452],[0.06020259],[0.00436618]
[0.82328832],[0.06019476],[0.00436592]
[0.82330212],[0.06018692],[0.00436567]
[0.82331592],[0.06017909],[0.00436542]
[0.82332971],[0.06017125],[0.00436517]
[0.82334351],[0.06016342],[0.00436492]
[0.8233573],[0.06015559],[0.00436467]
[0.8233711],[0.06014776],[0.00436441]
[0.82338489],[0.06013993],[0.00436416]
[0.82339868],[0.0601321],[0.00436391]
[0.82341247],[0.06012427],[0.00436366]
[0.82342626],[0.06011644],[0.00436341]
[0.82344005],[0.06010861],[0.00436316]
[0.82345383],[0.06010078],[0.0043629]
[0.82346762],[0.06009295],[0.00436265]
[0.82348141],[0.06008513],[0.0043624]
[0.82349519],[0.0600773],[0.00436215]
[0.82350897],[0.06006947],[0.0043619]
[0.82352276],[0.06006165],[0.00436165]
[0.82353654],[0.06005382],[0.0043614]
[0.82355032],[0.060046],[0.00436115]
[0.8235641],[0.06003818],[0.00436089]
[0.82357788],[0.06003035],[0.00436064]
[0.82359165],[0.06002253],[0.00436039]
[0.82360543],[0.06001471],[0.00436014]
[0.8236192],[0.06000689],[0.00435989]
[0.82363298],[0.05999907],[0.00435964]
[0.82364675],[0.05999125],[0.00435939]
[0.82366053],[0.05998343],[0.00435914]
[0.8236743],[0.05997561],[0.00435889]
[0.82368807],[0.05996779],[0.00435864]
[0.82370184],[0.05995997],[0.00435839]
[0.82371561],[0.05995215],[0.00435814]
[0.82372937],[0.05994434],[0.00435788]
[0.82374314],[0.05993652],[0.00435763]
[0.82375691],[0.0599287],[0.00435738]
[0.82377067],[0.05992089],[0.00435713]
[0.82378443],[0.05991307],[0.00435688]
[0.8237982],[0.05990526],[0.00435663]
[0.82381196],[0.05989745],[0.00435638]
[0.82382572],[0.05988963],[0.00435613]
[0.82383948],[0.05988182],[0.00435588]
[0.82385324],[0.05987401],[0.00435563]
[0.82386699],[0.0598662],[0.00435538]
[0.82388075],[0.05985839],[0.00435513]
[0.82389451],[0.05985058],[0.00435488]
[0.82390826],[0.05984277],[0.00435463]
[0.82392202],[0.05983496],[0.00435438]
[0.82393577],[0.05982715],[0.00435413]
[0.82394952],[0.05981934],[0.00435388]
[0.82396327],[0.05981153],[0.00435363]
[0.82397702],[0.05980373],[0.00435338]
[0.82399077],[0.05979592],[0.00435313]
[0.82400452],[0.05978811],[0.00435288]
[0.82401827],[0.05978031],[0.00435263]
[0.82403201],[0.0597725],[0.00435238]
[0.82404576],[0.0597647],[0.00435213]
[0.8240595],[0.0597569],[0.00435188]
[0.82407324],[0.05974909],[0.00435163]
[0.82408699],[0.05974129],[0.00435138]
[0.82410073],[0.05973349],[0.00435113]
[0.82411447],[0.05972569],[0.00435088]
[0.82412821],[0.05971789],[0.00435063]
[0.82414194],[0.05971009],[0.00435038]
[0.82415568],[0.05970229],[0.00435013]
[0.82416942],[0.05969449],[0.00434988]
[0.82418315],[0.05968669],[0.00434963]
[0.82419689],[0.05967889],[0.00434938]
[0.82421062],[0.05967109],[0.00434913]
[0.82422435],[0.0596633],[0.00434888]
[0.82423808],[0.0596555],[0.00434863]
[0.82425181],[0.0596477],[0.00434839]
[0.82426554],[0.05963991],[0.00434814]
[0.82427927],[0.05963211],[0.00434789]
[0.824293],[0.05962432],[0.00434764]
[0.82430672],[0.05961653],[0.00434739]
[0.82432045],[0.05960873],[0.00434714]
[0.82433417],[0.05960094],[0.00434689]
[0.8243479],[0.05959315],[0.00434664]
[0.82436162],[0.05958536],[0.00434639]
[0.82437534],[0.05957757],[0.00434614]
[0.82438906],[0.05956978],[0.00434589]
[0.82440278],[0.05956199],[0.00434564]
[0.8244165],[0.0595542],[0.0043454]
[0.82443022],[0.05954641],[0.00434515]
[0.82444393],[0.05953862],[0.0043449]
[0.82445765],[0.05953083],[0.00434465]
[0.82447136],[0.05952305],[0.0043444]
[0.82448508],[0.05951526],[0.00434415]
[0.82449879],[0.05950748],[0.0043439]
[0.8245125],[0.05949969],[0.00434365]
[0.82452621],[0.05949191],[0.00434341]
[0.82453992],[0.05948412],[0.00434316]
[0.82455363],[0.05947634],[0.00434291]
[0.82456734],[0.05946856],[0.00434266]
[0.82458105],[0.05946077],[0.00434241]
[0.82459475],[0.05945299],[0.00434216]
[0.82460846],[0.05944521],[0.00434192]
[0.82462216],[0.05943743],[0.00434167]
[0.82463586],[0.05942965],[0.00434142]
[0.82464957],[0.05942187],[0.00434117]
[0.82466327],[0.05941409],[0.00434092]
[0.82467697],[0.05940631],[0.00434067]
[0.82469066],[0.05939853],[0.00434043]
[0.82470436],[0.05939076],[0.00434018]
[0.82471806],[0.05938298],[0.00433993]
[0.82473176],[0.0593752],[0.00433968]
[0.82474545],[0.05936743],[0.00433943]
[0.82475914],[0.05935965],[0.00433919]
[0.82477284],[0.05935188],[0.00433894]
[0.82478653],[0.0593441],[0.00433869]
[0.82480022],[0.05933633],[0.00433844]
[0.82481391],[0.05932856],[0.00433819]
[0.8248276],[0.05932078],[0.00433795]
[0.82484129],[0.05931301],[0.0043377]
[0.82485498],[0.05930524],[0.00433745]
[0.82486866],[0.05929747],[0.0043372]
[0.82488235],[0.0592897],[0.00433695]
[0.82489603],[0.05928193],[0.00433671]
[0.82490971],[0.05927416],[0.00433646]
[0.8249234],[0.05926639],[0.00433621]
[0.82493708],[0.05925862],[0.00433596]
[0.82495076],[0.05925086],[0.00433572]
[0.82496444],[0.05924309],[0.00433547]
[0.82497812],[0.05923532],[0.00433522]
[0.82499179],[0.05922756],[0.00433497]
[0.82500547],[0.05921979],[0.00433473]
[0.82501915],[0.05921203],[0.00433448]
[0.82503282],[0.05920426],[0.00433423]
[0.82504649],[0.0591965],[0.00433399]
[0.82506017],[0.05918874],[0.00433374]
[0.82507384],[0.05918098],[0.00433349]
[0.82508751],[0.05917321],[0.00433324]
[0.82510118],[0.05916545],[0.004333]
[0.82511485],[0.05915769],[0.00433275]
[0.82512851],[0.05914993],[0.0043325]
[0.82514218],[0.05914217],[0.00433226]
[0.82515585],[0.05913441],[0.00433201]
[0.82516951],[0.05912665],[0.00433176]
[0.82518318],[0.0591189],[0.00433151]
[0.82519684],[0.05911114],[0.00433127]
[0.8252105],[0.05910338],[0.00433102]
[0.82522416],[0.05909562],[0.00433077]
[0.82523782],[0.05908787],[0.00433053]
[0.82525148],[0.05908011],[0.00433028]
[0.82526514],[0.05907236],[0.00433003]
[0.82527879],[0.05906461],[0.00432979]
[0.82529245],[0.05905685],[0.00432954]
[0.82530611],[0.0590491],[0.00432929]
[0.82531976],[0.05904135],[0.00432905]
[0.82533341],[0.05903359],[0.0043288]
[0.82534706],[0.05902584],[0.00432855]
[0.82536072],[0.05901809],[0.00432831]
[0.82537437],[0.05901034],[0.00432806]
[0.82538801],[0.05900259],[0.00432782]
[0.82540166],[0.05899484],[0.00432757]
[0.82541531],[0.05898709],[0.00432732]
[0.82542896],[0.05897935],[0.00432708]
[0.8254426],[0.0589716],[0.00432683]
[0.82545625],[0.05896385],[0.00432658]
[0.82546989],[0.05895611],[0.00432634]
[0.82548353],[0.05894836],[0.00432609]
[0.82549717],[0.05894061],[0.00432585]
[0.82551081],[0.05893287],[0.0043256]
[0.82552445],[0.05892513],[0.00432535]
[0.82553809],[0.05891738],[0.00432511]
[0.82555173],[0.05890964],[0.00432486]
[0.82556536],[0.0589019],[0.00432462]
[0.825579],[0.05889415],[0.00432437]
[0.82559263],[0.05888641],[0.00432412]
[0.82560627],[0.05887867],[0.00432388]
[0.8256199],[0.05887093],[0.00432363]
[0.82563353],[0.05886319],[0.00432339]
[0.82564716],[0.05885545],[0.00432314]
[0.82566079],[0.05884771],[0.00432289]
[0.82567442],[0.05883998],[0.00432265]
[0.82568805],[0.05883224],[0.0043224]
[0.82570168],[0.0588245],[0.00432216]
[0.8257153],[0.05881677],[0.00432191]
[0.82572893],[0.05880903],[0.00432167]
[0.82574255],[0.05880129],[0.00432142]
[0.82575617],[0.05879356],[0.00432118]
[0.8257698],[0.05878582],[0.00432093]
[0.82578342],[0.05877809],[0.00432069]
[0.82579704],[0.05877036],[0.00432044]
[0.82581065],[0.05876263],[0.00432019]
[0.82582427],[0.05875489],[0.00431995]
[0.82583789],[0.05874716],[0.0043197]
[0.82585151],[0.05873943],[0.00431946]
[0.82586512],[0.0587317],[0.00431921]
[0.82587873],[0.05872397],[0.00431897]
[0.82589235],[0.05871624],[0.00431872]
[0.82590596],[0.05870851],[0.00431848]
[0.82591957],[0.05870078],[0.00431823]
[0.82593318],[0.05869306],[0.00431799]
[0.82594679],[0.05868533],[0.00431774]
[0.8259604],[0.0586776],[0.0043175]
[0.82597401],[0.05866988],[0.00431725]
[0.82598761],[0.05866215],[0.00431701]
[0.82600122],[0.05865443],[0.00431676]
[0.82601482],[0.0586467],[0.00431652]
[0.82602843],[0.05863898],[0.00431627]
[0.82604203],[0.05863126],[0.00431603]
[0.82605563],[0.05862353],[0.00431579]
[0.82606923],[0.05861581],[0.00431554]
[0.82608283],[0.05860809],[0.0043153]
[0.82609643],[0.05860037],[0.00431505]
[0.82611003],[0.05859265],[0.00431481]
[0.82612362],[0.05858493],[0.00431456]
[0.82613722],[0.05857721],[0.00431432]
[0.82615081],[0.05856949],[0.00431407]
[0.82616441],[0.05856177],[0.00431383]
[0.826178],[0.05855405],[0.00431358]
[0.82619159],[0.05854634],[0.00431334]
[0.82620518],[0.05853862],[0.0043131]
[0.82621877],[0.05853091],[0.00431285]
[0.82623236],[0.05852319],[0.00431261]
[0.82624595],[0.05851547],[0.00431236]
[0.82625953],[0.05850776],[0.00431212]
[0.82627312],[0.05850005],[0.00431188]
[0.82628671],[0.05849233],[0.00431163]
[0.82630029],[0.05848462],[0.00431139]
[0.82631387],[0.05847691],[0.00431114]
[0.82632745],[0.0584692],[0.0043109]
[0.82634104],[0.05846149],[0.00431066]
[0.82635462],[0.05845378],[0.00431041]
[0.8263682],[0.05844607],[0.00431017]
[0.82638177],[0.05843836],[0.00430992]
[0.82639535],[0.05843065],[0.00430968]
[0.82640893],[0.05842294],[0.00430944]
[0.8264225],[0.05841523],[0.00430919]
[0.82643608],[0.05840752],[0.00430895]
[0.82644965],[0.05839982],[0.00430871]
[0.82646322],[0.05839211],[0.00430846]
[0.82647679],[0.05838441],[0.00430822]
[0.82649036],[0.0583767],[0.00430797]
[0.82650393],[0.058369],[0.00430773]
[0.8265175],[0.05836129],[0.00430749]
[0.82653107],[0.05835359],[0.00430724]
[0.82654464],[0.05834589],[0.004307]
[0.8265582],[0.05833818],[0.00430676]
[0.82657177],[0.05833048],[0.00430651]
[0.82658533],[0.05832278],[0.00430627]
[0.82659889],[0.05831508],[0.00430603]
[0.82661245],[0.05830738],[0.00430578]
[0.82662601],[0.05829968],[0.00430554]
[0.82663957],[0.05829198],[0.0043053]
[0.82665313],[0.05828428],[0.00430505]
[0.82666669],[0.05827659],[0.00430481]
[0.82668025],[0.05826889],[0.00430457]
[0.8266938],[0.05826119],[0.00430433]
[0.82670736],[0.0582535],[0.00430408]
[0.82672091],[0.0582458],[0.00430384]
[0.82673447],[0.0582381],[0.0043036]
[0.82674802],[0.05823041],[0.00430335]
[0.82676157],[0.05822272],[0.00430311]
[0.82677512],[0.05821502],[0.00430287]
[0.82678867],[0.05820733],[0.00430263]
[0.82680222],[0.05819964],[0.00430238]
[0.82681576],[0.05819195],[0.00430214]
[0.82682931],[0.05818425],[0.0043019]
[0.82684285],[0.05817656],[0.00430165]
[0.8268564],[0.05816887],[0.00430141]
[0.82686994],[0.05816118],[0.00430117]
[0.82688348],[0.05815349],[0.00430093]
[0.82689703],[0.05814581],[0.00430068]
[0.82691057],[0.05813812],[0.00430044]
[0.82692411],[0.05813043],[0.0043002]
[0.82693764],[0.05812274],[0.00429996]
[0.82695118],[0.05811506],[0.00429971]
[0.82696472],[0.05810737],[0.00429947]
[0.82697825],[0.05809969],[0.00429923]
[0.82699179],[0.058092],[0.00429899]
[0.82700532],[0.05808432],[0.00429875]
[0.82701885],[0.05807663],[0.0042985]
[0.82703239],[0.05806895],[0.00429826]
[0.82704592],[0.05806127],[0.00429802]
[0.82705945],[0.05805359],[0.00429778]
[0.82707298],[0.05804591],[0.00429753]
[0.8270865],[0.05803822],[0.00429729]
[0.82710003],[0.05803054],[0.00429705]
[0.82711356],[0.05802286],[0.00429681]
[0.82712708],[0.05801519],[0.00429657]
[0.8271406],[0.05800751],[0.00429632]
[0.82715413],[0.05799983],[0.00429608]
[0.82716765],[0.05799215],[0.00429584]
[0.82718117],[0.05798447],[0.0042956]
[0.82719469],[0.0579768],[0.00429536]
[0.82720821],[0.05796912],[0.00429512]
[0.82722173],[0.05796145],[0.00429487]
[0.82723525],[0.05795377],[0.00429463]
[0.82724876],[0.0579461],[0.00429439]
[0.82726228],[0.05793842],[0.00429415]
[0.82727579],[0.05793075],[0.00429391]
[0.8272893],[0.05792308],[0.00429367]
[0.82730282],[0.05791541],[0.00429343]
[0.82731633],[0.05790773],[0.00429318]
[0.82732984],[0.05790006],[0.00429294]
[0.82734335],[0.05789239],[0.0042927]
[0.82735686],[0.05788472],[0.00429246]
[0.82737036],[0.05787705],[0.00429222]
[0.82738387],[0.05786939],[0.00429198]
[0.82739738],[0.05786172],[0.00429174]
[0.82741088],[0.05785405],[0.00429149]
[0.82742439],[0.05784638],[0.00429125]
[0.82743789],[0.05783872],[0.00429101]
